smiles,logp
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,3.97
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1.59
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,2.36
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,2.33
O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Mg+2],2.86
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,3.44
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,-1.65
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,4.84
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,3.62
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,2.94
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,1.69
C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,-0.55
CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,4.08
O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1,4.82
Cn1cnc2c1c(=O)[nH]c(=O)n2C,-0.46
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1,-0.37
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,-0.52
Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,0.31
COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,0.05
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,2.53
O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,6.30
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,3.65
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,-2.92
O=[N+]([O-])c1ccc(O)c2ncccc12,1.90
CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,1.29
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0.94
C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,1.81
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,1.72
Nc1cc(-c2ccncc2)c[nH]c1=O,0.27
COc1ccc(C(=O)c2ccccc2)c(O)c1,3.35
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,5.58
C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,4.90
C=CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,5.14
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,4.78
Cc1cc(=O)n(-c2ccccc2)n1C,1.18
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,6.68
CCC1(c2ccccc2)CCC(=O)NC1=O,1.89
Nc1ccc(N=Nc2ccccc2)c(N)n1,2.31
O=C([O-])CCCO,-0.60
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,2.30
CCNC1C2CCC(C2)C1c1ccccc1,3.46
CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,1.72
CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,2.48
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,4.39
O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,3.46
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.20
CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,3.36
CC(Cc1ccccc1)NCCC#N,2.14
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,1.58
O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,3.56
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,2.09
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,3.58
OC(O)C(Cl)(Cl)Cl,0.88
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.83
CC(N)Cc1ccccc1,1.85
CNC(C)Cc1ccccc1,2.23
CC(=O)N(C)c1c(I)c(N=C(C)O)c(I)c(C(O)=NC(C=O)C(O)C(O)C(O)CO)c1I,-0.40
CC1C(c2ccccc2)OCCN1C,2.01
C=CCOc1ccccc1OCC(O)CNC(C)C,2.44
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0.44
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.43
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,3.01
CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,2.60
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,3.68
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,4.76
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,5.01
O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,3.90
N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,2.42
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,1.95
CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,-0.29
CC(O)C1C(=O)N2C(C(=O)O)=C(SCCN=CN)CC12,-0.19
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,8.92
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,3.22
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,3.91
CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,1.17
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1.79
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,1.43
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,3.23
CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O,-1.80
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,0.99
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,3.78
O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,4.01
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,-0.81
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,3.87
CCCCCON=O,1.98
O=[N+]([O-])OCC(O[N+](=O)[O-])C(CO[N+](=O)[O-])O[N+](=O)[O-],1.68
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,4.32
CC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,4.35
CCN(CCCc1ccccc1)CCCc1ccccc1,5.73
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,2.09
CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,4.04
CN(C)CCC(c1ccccc1)c1ccccn1,2.85
CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,3.94
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,3.09
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,4.01
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.46
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,2.27
C#CCN(C)Cc1ccccc1,2.05
CCCC1CC(C(O)=NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0.34
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,3.70
OCC(O)C(O)C(O)C(O)CO,-2.68
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,4.47
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,1.47
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,3.53
CCCCCCCCCCCCCCCC[N+](C)(C)C,2.48
CC12CCC(CC1=O)C2(C)C,2.85
CCN(CC)CCS(=O)(=O)C1CCN2C(=O)c3coc(n3)CC(=O)CC(O)C=C(C)C=CCNC(=O)C=CC(C)C(C(C)C)OC(=O)C12,2.57
CC(C)(CO)C(O)C(=O)NCCC(=O)O,-1.12
CC(O)CO,-1.10
O=C(c1ccccc1)c1ccccc1,3.03
O=CC(O)C(O)C(O)C(O)CO,-2.41
O=CO,-0.47
NCCS(=O)(=O)O,-2.19
Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)([O-])O)c2C)c(N)n1,-1.21
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,3.80
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,4.63
CC(C)O,0.04
Cc1ccc(C(C)C)c(O)c1,3.16
NCCCC(=O)O,-2.99
O=C(CCCCCCC(=O)Nc1ccccc1)NO,1.88
NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,-1.62
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,2.26
NC(=O)c1cccnc1,-0.45
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,4.97
Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,2.57
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-2.63
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,-1.56
CCCCCCCCCCCC(=O)O,5.13
O=C(O)CO,-1.02
CC(=O)OCC[N+](C)(C)C,-2.91
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C,-0.78
CC(=O)O,-0.12
CCCCCCCCCCCCCCCCCC(=O)O,8.02
O=C(O)c1nc(=O)[nH]c(=O)[nH]1,-1.14
Oc1ccccc1,1.39
NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,-3.60
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,2.79
NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,-2.92
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,3.30
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1.83
NC(CO)(CO)CO,-2.08
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,6.83
O=C(O)c1ccccc1,1.72
CCCCCCCCCCCCCCCC(=O)O,7.23
C=O,-0.68
CC12CCC(CC1)C(C)(C)O2,3.36
NC(N)=O,-1.78
OCC1OC(O)(CO)C(O)C1O,-2.45
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,0.16
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,4.54
CCCCCCCCC=CCCCCCCCC(=O)O,7.68
O=C(O)CC(O)(CC(=O)O)C(=O)O,-1.33
O=c1nc[nH]c2c1ncn2C1OC(CO)C(O)C1O,-1.74
NC(CSCC(=O)O)C(=O)O,-3.20
CC(O)C(=O)O,-0.79
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,-3.01
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,4.33
O=C1OC(CO)C(O)C(O)C1O,-2.16
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,0.22
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,3.26
S=P(N1CC1)(N1CC1)N1CC1,0.17
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,2.54
CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O,0.29
C#CC1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C,5.19
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.30
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,3.42
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,2.56
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,-0.12
CN1c2c([nH]c(N)nc2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,-0.58
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,4.92
Oc1c(I)cc(Cl)c2cccnc12,3.66
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(N=C(O)C1CCC(F)(F)CC1)c1ccccc1,4.39
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,3.51
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,3.79
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,3.81
N=C(N)N1CCc2ccccc2C1,0.58
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,5.30
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,5.18
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,-1.14
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,3.23
CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,3.28
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,2.29
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,3.80
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,6.46
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,2.44
COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,2.09
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,4.51
CC1CNCCc2ccc(Cl)cc21,3.00
N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,1.12
CC=C1CN(C)C2Cc3c([nH]c4ccccc34)C(c3cc4[nH]c5c(c4cc3OC)CCN3CC4CC(CC)C3C5(C(=O)OC)C4)CC1C2C(=O)OC,6.26
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,-2.34
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,1.97
O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1,3.64
CC(C)C1N=C(O)C(CCCCN)N=C(O)C(Cc2c[nH]c3ccccc23)N=C(O)C(Cc2ccc(O)cc2)N=C(O)C(N=C(O)C(N)Cc2ccccc2)CSSCC(C(O)=NC(Cc2c[nH]c3ccccc23)C(=N)O)N=C1O,3.10
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,1.72
CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1,1.35
O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,3.32
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,1.92
Nc1nc(C(=NO)C(=O)NC2C(=O)N3C(C(=O)O)=C(C=C4CCN(C5CCNC5)C4=O)CSC23)ns1,-1.27
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,4.98
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,6.24
CCCCC(NC(=O)C(CO)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(C)=O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(N)=O)C(C)C,-1.41
OCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,5.70
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,4.99
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,4.26
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,3.31
Cc1ccc(=O)n(-c2ccccc2)c1,2.00
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,3.07
CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,4.72
CC=C(C)C(=O)OC1C(C)=CC23C(=O)C(C=C(CO)C(O)C12O)C1C(CC3C)C1(C)C,2.49
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,1.83
O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,2.96
OCC1NCC(O)C(O)C1O,-2.22
CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2,3.31
COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4,2.04
N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,2.60
O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)(C2CCCCN2)C1,3.35
Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+],0.19
CN1C(=O)CC(C)(c2ccccc2)C1=O,1.46
CC(C)c1cc2c(cc1S(=O)(=O)O)C1(C)CCCC(C)(C(=O)O)C1CC2,1.50
CC(C)C(=O)c1c(C(C)C)nn2ccccc12,3.36
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,5.01
O=P([O-])(O)CN(CCN(CP(=O)([O-])O)CP(=O)(O)O)CP(=O)([O-])O.[Sm+3],0.03
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,5.01
CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,4.19
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,2.84
NCCc1c[nH]cn1,-0.69
CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,2.56
CCCC1CC(=O)N(C(CC)C(N)=O)C1,0.86
CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(N=C(C)O)c3C2=O)ccc1OC,1.79
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,5.10
CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12,3.50
CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,4.56
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,4.29
COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,2.99
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.88
CN1CCN2c3ccccc3Cc3ccccc3C2C1,3.52
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,1.08
CC(=O)NC(CS)C(=O)O,-0.03
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,2.73
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,4.70
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],1.62
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,5.47
CC=C1N=C(O)C2CSSCCC=CC(CC(O)=NC(C(C)C)C(O)=N2)OC(=O)C(C(C)C)N=C1O,3.05
NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,0.57
NC(N)=NCCCC(N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CC(O)CC1C(=O)NCC(=O)NC(Cc1cccs1)C(=O)NC(CO)C(=O)N1Cc2ccccc2CC1C(=O)N1C(C(=O)NC(CCCN=C(N)N)C(=O)O)CC2CCCCC21,-2.32
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0.95
Oc1ccc2c(c1)CCC(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,6.36
Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O,0.66
CCC(c1cccc(O)c1)C(C)CN(C)C,3.47
O=C(O)CCSCC1OC2OC3C(CSCCC(=O)O)OC(OC4C(CSCCC(=O)O)OC(OC5C(CSCCC(=O)O)OC(OC6C(CSCCC(=O)O)OC(OC7C(CSCCC(=O)O)OC(OC8C(CSCCC(=O)O)OC(OC9C(CSCCC(=O)O)OC(OC1C(O)C2O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,-0.69
CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,2.96
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,3.67
CC1=NN(c2ccc(C)c(C)c2)C(=O)C1=NNc1cccc(-c2cccc(C(=O)O)c2)c1O,4.02
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(CNS(N)(=O)=O)C3)C(C)C12,-1.27
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,4.14
CNC(=O)c1cnn(-c2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1,-0.89
COc1ccc(CCOC2CCCCC2N2CCC(O)C2)cc1OC,2.74
COCC(NC(C)=O)C(=O)NCc1ccccc1,0.18
CNC1C(=O)NC2Cc3ccc(cc3)Oc3cc4cc(c3OC3OC(C(=O)O)C(O)C(O)C3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(OC2OC(CO)C(O)C(O)C2O)cc(O)cc1C(C(=O)NCCCN(C)C)NC3=O,3.58
O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,1.74
COc1ccc(CNc2nc(N3CCCC3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,2.42
NCCCC(N)(C(=O)O)C(F)F,-2.05
O=P(O)(O)C(NC1CCCCCC1)P(=O)(O)O,-0.06
CCCCCCOC(=O)CCC(=O)CN,1.55
NC(C(=O)O)C(O)c1ccc(O)c(O)c1,-2.37
CC(=O)C1(N)Cc2c(O)c3c(c(O)c2C(OC2CC(O)C(O)CO2)C1)C(=O)c1ccccc1C3=O,1.40
CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc(=O)c2c([nH]1)c(CCC)nn2C,3.20
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,3.35
CC1CN(CC(Cc2ccccc2)C(=O)NCC(=O)O)CCC1(C)c1cccc(O)c1,3.25
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.98
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OC(=O)C(C)(CO)CO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,4.39
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1.50
COc1ccc2c(OC3CC4C(=O)N(C)CCCCC=CC5CC5(C(O)=NS(=O)(=O)C5CC5)N=C(O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,4.82
CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,2.52
N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,0.88
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,6.03
